Time,Vrms,Irms,Temperature,Vibration
2026-06-22 03:35:34,286.87,34.63,59.88,1.02
2026-06-22 03:35:37,292.34,33.97,58.17,1.08
2026-06-22 03:35:39,290.87,34.15,60.36,1.23
2026-06-22 03:35:42,272.09,36.52,64.38,1.07
2026-06-22 03:35:45,253.30,39.13,71.35,0.99
2026-06-22 03:35:47,274.50,36.18,63.26,0.97
2026-06-22 03:35:50,272.21,36.53,65.64,1.16
2026-06-22 03:35:54,266.44,37.22,65.75,0.72
2026-06-22 03:35:58,268.32,37.00,65.85,1.03
2026-06-22 03:36:01,294.95,33.69,59.68,1.06
2026-06-22 03:36:03,272.49,36.48,64.52,1.12
2026-06-22 03:36:06,259.36,38.22,68.11,1.00
2026-06-22 03:36:10,284.20,34.95,60.87,1.31
2026-06-22 03:36:12,293.31,33.90,58.26,1.53
2026-06-22 03:36:14,268.37,36.98,66.42,1.27
2026-06-22 03:36:17,291.47,34.09,61.61,1.21
2026-06-22 03:36:20,285.42,34.79,61.03,1.09
2026-06-22 03:36:22,287.18,34.58,60.23,0.90
2026-06-22 03:36:25,276.15,35.93,63.08,1.12
2026-06-22 03:36:27,269.55,36.83,67.08,0.85
2026-06-22 03:36:30,254.60,38.91,70.95,1.13
2026-06-22 03:36:32,277.29,35.81,63.38,0.73
2026-06-22 03:36:34,255.93,38.70,69.73,1.08
2026-06-22 03:36:37,261.98,37.89,67.83,1.03
2026-06-22 03:36:39,277.66,35.76,64.53,0.82
2026-06-22 03:36:42,251.92,39.35,72.51,1.30
2026-06-22 03:36:45,263.23,37.70,69.09,0.99
2026-06-22 03:36:49,277.61,35.79,63.00,1.09
2026-06-22 03:36:52,275.72,36.00,63.82,0.95
2026-06-22 03:36:55,273.84,36.29,62.37,0.95
2026-06-22 03:36:57,291.16,34.13,60.26,1.15
2026-06-22 03:36:59,283.24,35.07,62.60,1.09
2026-06-22 03:37:01,271.47,36.67,67.09,1.15
2026-06-22 03:37:03,271.91,36.57,65.81,1.13
2026-06-22 03:37:05,252.45,39.26,69.86,1.15
2026-06-22 03:37:07,268.68,36.93,65.00,0.67
2026-06-22 03:37:09,282.17,35.20,62.08,1.08
2026-06-22 03:37:11,254.59,38.91,70.10,0.95
2026-06-22 03:37:12,265.82,37.29,67.55,1.24
2026-06-22 03:37:15,289.17,34.34,59.17,1.06
2026-06-22 03:37:18,260.09,38.14,67.74,0.94
2026-06-22 03:37:20,279.07,35.60,62.95,0.91
2026-06-22 03:37:22,261.28,37.99,66.74,1.40
2026-06-22 03:37:26,292.46,33.96,60.60,1.23
2026-06-22 03:37:28,273.90,36.29,64.68,0.91
2026-06-22 03:37:30,260.73,38.06,68.77,1.05
2026-06-22 03:37:32,257.46,38.49,69.37,1.24
2026-06-22 03:37:35,271.96,36.56,65.79,1.02
2026-06-22 03:37:37,262.25,37.86,68.17,1.12
2026-06-22 03:37:39,274.11,36.24,65.60,0.93
2026-06-22 03:37:41,251.70,39.38,72.03,1.07
2026-06-22 03:37:44,289.17,34.35,61.79,1.17
2026-06-22 03:37:46,275.44,36.05,63.10,0.92
2026-06-22 03:37:49,268.07,37.00,66.50,1.14
2026-06-22 03:37:51,285.59,34.76,61.28,0.97
2026-06-22 03:37:54,284.11,34.98,62.54,1.07
2026-06-22 03:37:56,276.94,35.85,63.16,0.99
2026-06-22 03:37:58,282.14,35.22,61.32,0.99
2026-06-22 03:38:02,281.81,35.24,61.96,1.09
2026-06-22 03:38:04,253.22,39.14,70.15,1.37
2026-06-22 03:38:07,268.63,36.95,65.29,1.13
2026-06-22 03:38:09,265.13,37.41,66.43,1.03
2026-06-22 03:38:11,295.70,33.63,56.37,1.06
2026-06-22 03:38:14,291.05,34.14,60.61,1.12
2026-06-22 03:38:16,259.45,38.23,69.48,1.15
2026-06-22 03:38:18,281.18,35.36,64.74,1.05
2026-06-22 03:38:21,264.95,37.41,68.30,0.79
2026-06-22 03:38:23,252.33,39.28,70.08,1.29
2026-06-22 03:38:26,253.21,39.15,70.32,0.61
2026-06-22 03:38:29,282.66,35.15,62.23,1.09
2026-06-22 03:38:31,267.13,37.10,65.81,0.99
2026-06-22 03:38:33,257.48,38.48,69.84,0.96
2026-06-22 03:38:36,271.01,36.70,66.37,0.94
2026-06-22 03:38:39,258.34,38.35,68.32,0.86
2026-06-22 03:38:41,295.33,33.65,57.15,1.29
2026-06-22 03:38:44,255.77,38.72,69.29,1.11
2026-06-22 03:38:46,252.51,39.26,70.37,0.80
2026-06-22 03:38:49,278.21,35.71,64.24,1.06
2026-06-22 03:38:52,273.88,36.29,65.61,0.78
2026-06-22 03:38:54,289.08,34.34,60.40,1.07
2026-06-22 03:38:56,265.53,37.31,65.82,0.92
2026-06-22 03:38:59,279.72,35.52,63.05,1.03
2026-06-22 03:39:01,263.63,37.63,66.73,1.11
2026-06-22 03:39:03,260.35,38.12,68.40,0.93
2026-06-22 03:39:05,263.46,37.66,66.73,1.35
2026-06-22 03:39:08,289.55,34.31,60.33,0.84
2026-06-22 03:39:11,280.47,35.43,62.50,1.20
2026-06-22 03:39:13,285.77,34.74,61.18,0.97
2026-06-22 03:39:16,258.31,38.37,67.16,1.11
2026-06-22 03:39:18,269.82,36.80,64.17,1.01
2026-06-22 03:39:20,274.15,36.23,64.35,1.12
2026-06-22 03:39:23,271.42,36.65,65.99,1.34
2026-06-22 03:39:25,259.14,38.27,68.81,0.86
2026-06-22 03:39:27,254.06,39.00,70.24,1.21
2026-06-22 03:39:30,258.96,38.28,69.65,1.08
2026-06-22 03:39:33,279.86,35.49,63.55,0.98
2026-06-22 03:39:35,270.96,36.67,65.31,0.91
2026-06-22 03:39:37,287.40,34.56,60.41,1.25
2026-06-22 03:39:40,256.30,38.63,69.74,1.13
2026-06-22 03:39:42,262.41,37.83,66.28,1.04
2026-06-22 03:39:44,286.41,34.67,59.47,0.86
2026-06-22 03:39:47,253.84,39.03,70.79,0.79
2026-06-22 03:39:49,265.35,37.35,67.34,0.94
2026-06-22 03:39:52,264.28,37.52,66.95,0.75
2026-06-22 03:39:54,284.06,34.95,61.51,0.81
2026-06-22 03:39:56,278.79,35.67,63.23,1.03
2026-06-22 03:39:58,293.30,33.91,59.80,0.98
2026-06-22 03:40:01,264.71,37.43,67.89,0.74
2026-06-22 03:40:04,253.04,39.19,71.24,1.26
2026-06-22 03:40:07,265.39,37.33,66.06,0.59
2026-06-22 03:40:09,296.26,33.55,57.55,1.03
2026-06-22 03:40:11,288.91,34.39,59.07,1.03
2026-06-22 03:40:13,252.33,39.30,70.47,0.68
2026-06-22 03:40:16,288.06,34.48,59.77,1.11
2026-06-22 03:40:19,274.11,36.24,64.42,1.14
2026-06-22 03:40:21,255.95,38.69,67.98,0.91
2026-06-22 03:40:24,293.56,33.87,58.74,0.49
2026-06-22 03:40:26,286.93,34.60,62.12,1.14
2026-06-22 03:40:29,270.86,36.67,66.05,0.73
2026-06-22 03:40:31,274.92,36.12,63.76,1.15
2026-06-22 03:40:34,253.68,39.05,69.87,1.22
2026-06-22 03:40:36,270.76,36.73,66.75,1.20
2026-06-22 03:40:38,284.22,34.95,63.56,0.71
2026-06-22 03:40:40,268.95,36.91,67.46,0.70
2026-06-22 03:40:43,275.09,36.07,63.64,1.03
2026-06-22 03:40:45,258.08,38.40,68.96,1.09
2026-06-22 03:40:48,252.91,39.20,72.65,1.35
2026-06-22 03:40:50,253.28,39.13,70.24,1.07
2026-06-22 03:40:52,261.69,37.94,69.21,1.15
2026-06-22 03:40:54,279.60,35.55,61.61,0.73
2026-06-22 03:40:56,281.88,35.26,62.80,1.31
2026-06-22 03:40:59,273.96,36.23,65.31,0.75
2026-06-22 03:41:02,256.85,38.57,69.71,1.25
2026-06-22 03:41:04,256.17,38.66,69.19,0.81
2026-06-22 03:41:07,293.80,33.85,59.27,0.97
2026-06-22 03:41:10,279.77,35.52,63.77,1.00
2026-06-22 03:41:13,262.72,37.79,68.60,1.05
2026-06-22 03:41:15,283.18,35.07,62.48,0.91
2026-06-22 03:41:18,293.95,33.81,60.27,1.49
2026-06-22 03:41:21,290.56,34.19,60.08,1.25
2026-06-22 03:41:24,290.93,34.16,58.08,0.95
2026-06-22 03:41:27,289.86,34.25,61.96,1.21
2026-06-22 03:41:30,254.08,39.02,73.89,1.20
2026-06-22 03:41:35,263.03,37.73,67.15,0.64
2026-06-22 03:41:41,274.24,36.22,64.52,1.02
2026-06-22 03:41:45,259.64,38.19,68.86,1.32
2026-06-22 03:41:52,265.99,37.24,67.41,0.72
2026-06-22 03:41:57,258.59,38.32,69.71,0.86
2026-06-22 03:42:01,254.83,38.87,70.78,1.11
2026-06-22 03:42:06,263.70,37.61,68.61,1.02
2026-06-22 03:42:12,260.92,38.04,68.42,1.20
2026-06-22 03:42:22,290.19,34.23,61.21,0.76
2026-06-22 03:42:27,260.53,38.10,68.41,1.06
2026-06-22 03:42:35,277.96,35.75,63.21,1.06
2026-06-22 03:42:38,253.28,39.13,71.82,1.07
2026-06-22 03:42:41,252.83,39.20,71.47,1.24
2026-06-22 03:42:43,255.37,38.78,68.95,0.77
2026-06-22 03:42:46,258.03,38.41,69.11,1.10
2026-06-22 03:42:49,253.95,39.02,70.04,0.81
2026-06-22 03:42:53,269.43,36.85,65.92,1.10
2026-06-22 03:42:57,267.44,37.07,64.80,0.96
2026-06-22 03:42:59,277.73,35.75,61.00,0.74
2026-06-22 03:43:01,251.86,39.36,72.45,1.15
2026-06-22 03:43:02,289.58,34.29,60.52,0.65
2026-06-22 03:43:04,264.09,37.55,68.17,1.23
2026-06-22 03:43:05,288.93,34.38,59.49,1.16
2026-06-22 03:43:07,272.24,36.52,65.07,1.25
2026-06-22 03:43:08,252.08,39.32,70.51,0.90
2026-06-22 03:43:09,270.13,36.78,66.26,1.27
2026-06-22 03:43:11,263.32,37.68,67.16,1.20
2026-06-22 03:43:12,255.02,38.84,70.09,1.12
2026-06-22 03:43:13,269.09,36.93,67.73,0.95
2026-06-22 03:43:15,256.00,38.68,71.08,0.89
2026-06-22 03:43:17,262.02,37.89,68.96,1.33
2026-06-22 03:43:22,292.49,33.98,58.83,1.03
2026-06-22 03:43:24,296.59,33.48,57.10,0.64
2026-06-22 03:43:26,259.40,38.22,68.19,1.60
2026-06-22 03:43:27,260.29,38.11,69.40,0.97
2026-06-22 03:43:29,281.07,35.35,63.30,1.24
2026-06-22 03:43:31,256.38,38.62,71.12,1.22
2026-06-22 03:43:33,272.35,36.49,64.91,0.82
2026-06-22 03:43:38,273.64,36.31,64.94,0.72
2026-06-22 03:43:40,278.94,35.62,62.65,1.02
2026-06-22 03:43:41,274.62,36.15,63.89,0.74
2026-06-22 03:43:44,283.10,35.09,60.64,1.06
2026-06-22 03:43:49,264.83,37.43,65.15,0.78
2026-06-22 03:43:50,292.69,33.98,60.19,1.04
2026-06-22 03:43:51,257.80,38.44,67.97,0.87
2026-06-22 03:43:53,294.03,33.83,59.42,0.84
2026-06-22 03:43:54,262.76,37.78,66.14,1.02
2026-06-22 03:43:56,294.50,33.76,58.28,0.98
2026-06-22 03:43:58,262.70,37.79,68.17,0.65
2026-06-22 03:44:06,266.50,37.18,67.28,0.84
2026-06-22 03:44:07,258.93,38.29,68.42,0.83
2026-06-22 03:44:09,267.52,37.08,66.91,1.09
2026-06-22 03:44:10,267.73,37.01,66.68,0.94
2026-06-22 03:44:12,256.32,38.63,70.39,0.69
2026-06-22 03:44:13,287.81,34.48,61.61,0.93
2026-06-22 03:44:15,279.85,35.50,62.54,1.19
2026-06-22 03:44:16,288.03,34.46,61.41,1.16
2026-06-22 03:44:18,258.29,38.38,68.55,0.77
2026-06-22 03:44:19,256.85,38.57,70.05,1.02
2026-06-22 03:44:21,261.46,37.97,68.66,1.07
2026-06-22 03:44:23,259.08,38.28,69.61,1.02
2026-06-22 03:44:24,263.69,37.61,69.34,1.05
2026-06-22 03:44:26,258.38,38.35,68.02,1.23
2026-06-22 03:44:28,285.04,34.83,61.06,1.14
2026-06-22 03:44:29,276.26,35.95,61.59,0.60
2026-06-22 03:44:31,294.67,33.73,59.68,0.90
2026-06-22 03:44:33,275.34,36.03,62.88,1.38
2026-06-22 03:44:34,279.06,35.61,62.24,1.05
2026-06-22 03:44:36,295.71,33.62,58.39,1.02
2026-06-22 03:44:37,254.07,39.00,70.92,1.06
2026-06-22 03:44:39,265.46,37.32,67.82,0.89
2026-06-22 03:44:40,255.88,38.70,68.24,1.09
2026-06-22 03:44:42,295.25,33.69,58.90,1.04
2026-06-22 03:44:44,286.33,34.69,62.37,0.90
2026-06-22 03:44:46,287.49,34.55,61.50,1.26
2026-06-22 03:44:47,264.72,37.43,65.98,1.21
2026-06-22 03:44:49,277.19,35.87,61.56,0.80
2026-06-22 03:44:51,255.05,38.84,72.31,1.04
2026-06-22 03:44:53,268.98,36.93,64.12,0.64
2026-06-22 03:44:55,258.09,38.40,68.99,0.84
2026-06-22 03:44:57,282.99,35.08,61.44,0.98
2026-06-22 03:44:59,286.54,34.67,61.28,1.06
2026-06-22 03:45:01,263.73,37.62,66.96,1.32
2026-06-22 03:45:04,283.91,34.99,62.26,0.91
2026-06-22 03:45:07,257.41,38.49,68.96,1.19
2026-06-22 03:45:10,278.84,35.67,64.11,1.22
2026-06-22 03:45:13,274.65,36.16,63.88,0.89
2026-06-22 03:45:15,274.24,36.22,63.92,0.62
2026-06-22 03:45:17,274.39,36.19,64.59,0.85
2026-06-22 03:45:20,275.93,35.99,63.25,0.99
2026-06-22 03:45:23,281.44,35.34,61.21,1.31
2026-06-22 03:45:26,285.62,34.76,61.78,0.77
2026-06-22 03:45:28,252.58,39.27,71.27,1.23
2026-06-22 03:45:30,262.06,37.88,68.04,1.06
2026-06-22 03:45:33,278.67,35.65,63.24,1.17
2026-06-22 03:45:35,282.39,35.19,61.59,0.96
2026-06-22 03:45:37,256.22,38.65,68.82,0.79
2026-06-22 03:45:40,280.95,35.39,62.31,1.14
2026-06-22 03:45:42,255.83,38.71,68.89,0.62
2026-06-22 03:45:45,296.27,33.55,57.56,0.74
2026-06-22 03:45:47,273.09,36.38,64.29,1.32
2026-06-22 03:45:50,262.48,37.84,67.93,0.75
2026-06-22 03:45:53,270.33,36.75,65.86,1.09
2026-06-22 03:45:55,275.35,36.05,62.99,1.31
2026-06-22 03:45:58,283.62,35.00,61.80,1.14
2026-06-22 03:46:00,271.23,36.65,64.52,1.33
2026-06-22 03:46:02,293.83,33.84,59.83,1.30
2026-06-22 03:46:04,273.28,36.43,64.71,0.88
2026-06-22 03:46:07,253.03,39.18,72.68,0.99
2026-06-22 03:46:09,275.94,35.97,63.00,1.31
2026-06-22 03:46:12,296.81,33.47,57.74,0.91
2026-06-22 03:46:15,294.25,33.78,58.02,1.14
2026-06-22 03:46:18,272.46,36.50,64.48,0.95
2026-06-22 03:46:21,273.90,36.29,63.55,0.96
2026-06-22 03:46:23,282.88,35.12,62.81,1.10
2026-06-22 03:46:28,279.44,35.55,63.24,0.83
2026-06-22 03:46:30,282.88,35.12,61.38,1.04
2026-06-22 03:46:33,270.76,36.73,63.45,0.80
2026-06-22 03:46:37,283.14,35.10,61.75,0.90
2026-06-22 03:46:40,264.01,37.56,68.62,1.20
2026-06-22 03:46:43,265.77,37.29,67.81,1.24
2026-06-22 03:46:47,267.89,36.99,68.05,0.95
2026-06-22 03:46:50,267.08,37.15,65.95,0.87
2026-06-22 03:46:53,296.01,33.59,58.09,0.74
2026-06-22 03:46:56,275.72,36.01,63.19,1.31
2026-06-22 03:46:58,261.53,37.95,66.28,1.23
2026-06-22 03:47:01,284.75,34.88,59.92,1.11
2026-06-22 03:47:04,253.28,39.12,71.20,1.08
2026-06-22 03:47:06,279.69,35.51,62.68,0.98
2026-06-22 03:47:10,278.62,35.67,63.90,0.85
2026-06-22 03:47:15,279.22,35.59,62.56,1.08
2026-06-22 03:47:18,254.52,38.92,72.22,1.42
2026-06-22 03:47:21,292.96,33.94,58.82,1.39
2026-06-22 03:47:25,292.01,34.02,60.07,1.08
2026-06-22 03:47:29,289.22,34.33,61.76,0.69
2026-06-22 03:47:31,278.98,35.62,62.13,1.22
2026-06-22 03:47:32,257.34,38.50,70.21,1.30
2026-06-22 03:47:34,259.89,38.18,69.42,0.90
2026-06-22 03:47:36,261.39,37.97,68.59,0.78
2026-06-22 03:47:38,279.25,35.59,64.49,0.77
2026-06-22 03:47:40,263.28,37.70,66.87,1.11
2026-06-22 03:47:41,285.21,34.82,60.12,1.04
2026-06-22 03:47:43,291.27,34.11,61.21,1.10
2026-06-22 03:47:44,280.45,35.44,62.33,0.60
2026-06-22 03:47:45,271.86,36.55,67.25,1.06
2026-06-22 03:47:47,280.54,35.45,63.04,1.15
2026-06-22 03:47:49,290.85,34.16,60.53,1.29
2026-06-22 03:47:51,263.55,37.64,67.20,0.80
2026-06-22 03:47:53,269.65,36.85,64.73,0.93
2026-06-22 03:47:55,284.22,34.92,61.54,1.09
2026-06-22 03:47:58,277.30,35.83,63.58,0.66
2026-06-22 03:48:01,254.97,38.85,69.28,0.94
2026-06-22 03:48:03,264.77,37.44,67.95,0.84
2026-06-22 03:48:05,270.90,36.64,64.69,0.78
2026-06-22 03:48:06,272.07,36.53,64.85,0.99
2026-06-22 03:48:08,287.94,34.47,60.14,1.07
2026-06-22 03:48:10,261.33,37.98,68.01,1.40
2026-06-22 03:48:15,291.79,34.06,58.45,1.33
2026-06-22 03:48:17,291.43,34.09,59.68,0.80
2026-06-22 03:48:19,292.95,33.96,58.82,0.97
2026-06-22 03:48:21,281.43,35.31,63.27,0.92
2026-06-22 03:48:23,253.12,39.15,70.17,0.69
2026-06-22 03:48:25,269.21,36.89,67.14,0.95
2026-06-22 03:48:26,251.81,39.37,71.25,0.87
2026-06-22 03:48:28,283.76,35.00,62.82,0.74
2026-06-22 03:48:29,276.46,35.95,63.00,0.85
2026-06-22 03:48:31,275.40,36.04,64.12,1.05
2026-06-22 03:48:32,292.61,33.98,59.98,1.10
2026-06-22 03:48:34,273.35,36.35,64.41,0.76
2026-06-22 03:48:35,265.11,37.38,68.57,1.15
2026-06-22 03:48:37,274.94,36.10,64.68,1.04
2026-06-22 03:48:38,261.30,37.99,68.41,1.00
2026-06-22 03:48:39,253.90,39.03,70.82,1.13
2026-06-22 03:48:41,263.03,37.74,69.05,0.97
2026-06-22 03:48:42,262.64,37.79,67.92,0.90
2026-06-22 03:48:44,274.64,36.16,64.82,0.85
2026-06-22 03:48:45,252.42,39.27,73.15,0.85
2026-06-22 03:48:47,279.19,35.56,63.40,1.08
2026-06-22 03:48:49,258.66,38.31,68.96,1.32
2026-06-22 03:48:50,290.03,34.22,60.22,1.06
2026-06-22 03:48:53,283.68,34.99,61.79,0.95
2026-06-22 03:48:56,259.04,38.28,69.51,1.37
2026-06-22 03:48:58,253.95,39.01,70.75,0.62
2026-06-22 03:48:59,275.62,36.02,63.15,1.48
2026-06-22 03:49:01,270.74,36.71,65.81,1.08
2026-06-22 03:49:03,273.20,36.39,62.89,1.42
2026-06-22 03:49:04,266.45,37.19,65.70,0.95
2026-06-22 03:49:05,255.98,38.69,70.06,1.04
2026-06-22 03:49:07,274.29,36.21,62.82,0.86
2026-06-22 03:49:09,281.82,35.26,62.36,1.03
2026-06-22 03:49:12,275.55,36.04,64.69,0.93
2026-06-22 03:49:13,265.21,37.37,66.03,0.80
2026-06-22 03:49:15,278.24,35.67,64.00,1.04
2026-06-22 03:49:17,267.73,37.01,65.38,0.86
2026-06-22 03:49:20,265.42,37.34,67.27,0.73
2026-06-22 03:49:24,296.58,33.53,59.75,0.99
2026-06-22 03:49:26,273.09,36.40,65.13,0.98
2026-06-22 03:49:30,269.67,36.82,66.14,0.68
2026-06-22 03:49:32,271.24,36.68,65.32,1.08
2026-06-22 03:49:34,266.69,37.17,65.21,1.03
2026-06-22 03:49:37,288.03,34.46,60.27,1.02
2026-06-22 03:49:38,256.25,38.64,70.26,1.05
2026-06-22 03:49:40,290.06,34.24,60.28,1.23
2026-06-22 03:49:41,290.98,34.16,60.46,0.51
2026-06-22 03:49:42,275.74,36.00,64.29,0.66
2026-06-22 03:49:44,258.72,38.30,69.20,1.19
2026-06-22 03:49:46,266.38,37.21,66.10,1.07
2026-06-22 03:49:48,272.15,36.57,63.23,1.07
2026-06-22 03:49:49,253.46,39.10,70.76,1.08
2026-06-22 03:49:51,267.66,37.06,66.09,0.46
2026-06-22 03:49:53,260.13,38.13,67.70,0.86
2026-06-22 03:49:55,262.09,37.88,67.48,0.80
2026-06-22 03:49:56,266.22,37.21,66.27,0.78
2026-06-22 03:49:57,257.44,38.49,69.13,0.85
2026-06-22 03:49:59,286.48,34.66,60.71,1.31
2026-06-22 03:50:01,267.31,37.09,65.25,0.96
2026-06-22 03:50:02,255.78,38.72,71.53,0.97
2026-06-22 03:50:03,282.63,35.16,62.38,0.77
2026-06-22 03:50:05,256.84,38.56,68.66,0.88
2026-06-22 03:50:06,295.59,33.65,58.01,1.05
2026-06-22 03:50:08,258.17,38.39,70.32,0.68
2026-06-22 03:50:10,277.61,35.76,63.36,1.00
2026-06-22 03:50:13,266.58,37.16,66.61,0.90
2026-06-22 03:50:17,274.60,36.15,63.52,0.86
2026-06-22 03:50:21,260.64,38.07,67.27,0.93
2026-06-22 03:50:22,251.79,39.37,71.37,0.76
2026-06-22 03:50:24,255.83,38.71,68.87,0.66
2026-06-22 03:50:26,283.54,35.02,62.33,1.43
2026-06-22 03:50:28,284.93,34.88,62.32,1.32
2026-06-22 03:50:30,253.49,39.07,72.41,0.88
2026-06-22 03:50:32,253.94,39.02,70.43,0.70
2026-06-22 03:50:35,280.58,35.45,63.05,1.37
2026-06-22 03:50:37,253.56,39.07,71.04,1.20
2026-06-22 03:50:41,276.07,35.98,62.52,0.86
2026-06-22 03:50:45,295.30,33.69,60.04,0.97
2026-06-22 03:50:48,291.87,34.05,59.58,0.83
2026-06-22 03:50:51,284.96,34.86,62.89,1.30
2026-06-22 03:50:53,278.91,35.60,62.65,1.08
2026-06-22 03:50:58,270.12,36.76,65.03,1.20
2026-06-22 03:51:02,282.79,35.14,64.59,0.93
2026-06-22 03:51:05,263.83,37.60,66.71,0.80
2026-06-22 03:51:07,253.82,39.04,70.76,1.05
2026-06-22 03:51:10,266.97,37.12,67.03,1.35
2026-06-22 03:51:12,262.00,37.89,68.75,1.25
2026-06-22 03:51:15,260.72,38.06,67.31,0.95
2026-06-22 03:51:17,295.47,33.65,59.55,1.38
2026-06-22 03:51:20,261.95,37.90,69.01,0.81
2026-06-22 03:51:23,278.36,35.75,63.52,0.97
2026-06-22 03:51:25,257.82,38.44,70.63,0.95
2026-06-22 03:51:28,273.41,36.34,65.72,1.10
2026-06-22 03:51:30,289.62,34.28,59.44,0.85
2026-06-22 03:51:33,284.94,34.85,61.26,1.03
2026-06-22 03:51:36,252.00,39.34,72.14,1.23
2026-06-22 03:51:39,294.04,33.84,59.68,1.33
2026-06-22 03:51:42,282.58,35.16,62.75,1.25
2026-06-22 03:51:45,286.44,34.66,61.54,0.82
2026-06-22 03:51:47,291.20,34.12,59.26,0.90
2026-06-22 03:51:49,276.31,35.94,62.92,0.87
2026-06-22 03:51:52,262.38,37.84,69.62,0.69
2026-06-22 03:51:54,282.10,35.21,62.54,1.10
2026-06-22 03:51:57,259.81,38.18,68.87,0.65
2026-06-22 03:51:59,264.39,37.50,68.08,0.89
2026-06-22 03:52:02,278.13,35.69,62.63,0.97
2026-06-22 03:52:04,280.77,35.41,63.81,0.76
2026-06-22 03:52:06,285.24,34.81,62.67,1.08
2026-06-22 03:52:08,276.35,35.94,63.33,1.08
2026-06-22 03:52:11,261.79,37.92,68.86,1.35
2026-06-22 03:52:13,294.50,33.75,58.99,0.59
2026-06-22 03:52:15,262.97,37.75,68.50,1.02
2026-06-22 03:52:19,295.78,33.62,56.84,1.36
2026-06-22 03:52:20,286.06,34.70,62.07,0.97
2026-06-22 03:52:25,273.43,36.33,63.99,1.11
2026-06-22 03:52:27,273.79,36.29,63.44,0.94
2026-06-22 03:52:29,272.47,36.48,64.80,1.09
2026-06-22 03:52:33,264.16,37.54,64.77,0.84
2026-06-22 03:52:36,273.46,36.34,65.09,1.14
2026-06-22 03:52:39,265.98,37.24,66.23,1.29
2026-06-22 03:52:42,283.54,35.03,60.34,1.09
2026-06-22 03:52:44,260.42,38.10,69.51,1.10
2026-06-22 03:52:47,253.58,39.08,70.97,1.31
2026-06-22 03:52:50,252.45,39.26,71.34,1.16
2026-06-22 03:52:52,255.39,38.78,71.62,0.97
2026-06-22 03:52:56,260.73,38.06,69.54,1.20
2026-06-22 03:52:58,254.18,38.98,70.47,1.12
2026-06-22 03:53:01,252.10,39.32,70.94,0.74
2026-06-22 03:53:04,258.23,38.36,69.36,1.09
2026-06-22 03:53:07,272.16,36.53,64.19,1.10
2026-06-22 03:53:10,254.77,38.88,70.65,0.96
2026-06-22 03:53:13,272.09,36.57,64.90,0.72
2026-06-22 03:53:15,267.63,37.06,67.27,1.01
2026-06-22 03:53:19,281.09,35.38,63.22,1.24
2026-06-22 03:53:24,260.06,38.14,69.13,1.04
2026-06-22 03:53:26,281.09,35.36,62.63,1.23
2026-06-22 03:53:29,272.39,36.58,65.86,0.99
2026-06-22 03:53:31,261.24,37.99,67.68,0.76
2026-06-22 03:53:33,291.59,34.09,60.59,1.07
2026-06-22 03:53:37,259.53,38.20,69.36,0.64
2026-06-22 03:53:40,270.72,36.70,67.34,1.19
2026-06-22 03:53:43,277.31,35.83,63.04,0.93
2026-06-22 03:53:45,263.49,37.66,67.73,0.82
2026-06-22 03:53:48,275.51,36.04,63.69,1.22
2026-06-22 03:53:51,257.96,38.43,69.60,0.75
2026-06-22 03:53:53,267.58,37.05,66.96,0.96
2026-06-22 03:53:56,285.58,34.78,60.52,1.16
2026-06-22 03:54:02,272.54,36.44,65.23,1.06
2026-06-22 03:54:07,258.43,38.34,70.05,1.09
2026-06-22 03:54:10,266.13,37.22,66.93,0.77
2026-06-22 03:54:16,253.89,39.03,71.74,1.07
2026-06-22 03:54:20,280.57,35.42,62.07,0.69
2026-06-22 03:54:26,270.77,36.71,66.04,1.19
2026-06-22 03:54:29,297.13,33.44,56.92,0.97
2026-06-22 03:54:32,278.08,35.71,64.97,1.34
2026-06-22 03:54:35,253.17,39.16,70.08,0.74
2026-06-22 03:54:38,268.51,36.95,66.34,1.14
2026-06-22 03:54:41,280.78,35.43,62.46,0.94
2026-06-22 03:54:43,289.91,34.25,59.36,1.01
2026-06-22 03:54:47,280.20,35.45,63.54,1.12
2026-06-22 03:54:51,268.49,36.98,66.65,1.41
2026-06-22 03:54:53,275.00,36.09,66.75,1.37
2026-06-22 03:54:56,257.77,38.44,67.37,0.89
2026-06-22 03:54:59,281.29,35.33,62.64,0.79
2026-06-22 03:55:03,277.48,35.81,64.95,0.75
2026-06-22 03:55:06,295.44,33.63,58.18,0.95
2026-06-22 03:55:09,261.71,37.93,68.29,0.93
2026-06-22 03:55:12,267.14,37.09,65.13,1.06
2026-06-22 03:55:15,258.38,38.35,69.09,1.24
2026-06-22 03:55:17,276.06,35.98,64.86,0.73
2026-06-22 03:55:20,271.26,36.65,65.87,0.79
2026-06-22 03:55:23,293.54,33.88,58.84,0.95
2026-06-22 03:55:25,260.79,38.05,67.43,1.21
2026-06-22 03:55:28,285.10,34.81,60.74,0.93
2026-06-22 03:55:30,252.62,39.27,70.64,1.30
2026-06-22 03:55:33,269.39,36.88,65.30,1.14
2026-06-22 03:55:36,269.79,36.80,65.55,1.10
2026-06-22 03:55:39,278.13,35.69,65.33,1.02
2026-06-22 03:55:41,260.30,38.11,69.59,0.81
2026-06-22 03:55:44,257.79,38.44,70.32,0.85
2026-06-22 03:55:47,266.70,37.17,65.53,1.25
2026-06-22 03:55:51,272.21,36.53,65.93,1.01
